conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
-0.2;0.6;-0.2;141;0.7413314510377259;-4857.320000000155
-0.2;0.6;-0.2;142;0.7425908000198733;-4847.998000000163
-0.2;0.6;-0.2;143;0.7439363592234451;-4838.480000000178
-0.2;0.6;-0.2;144;0.7451118002176009;-4828.704000000186
-0.2;0.6;-0.2;145;0.7462279096185119;-4817.906000000199
-0.2;0.6;-0.2;146;0.7475896833497095;-4807.498000000209
-0.2;0.6;-0.2;147;0.748720376363738;-4797.126000000223
-0.2;0.6;-0.2;148;0.7499161848215575;-4785.424000000233
-0.2;0.6;-0.2;149;0.7512006893754407;-4773.22000000025
-0.2;0.6;-0.2;150;0.7524299278407264;-4760.540000000261
-0.2;0.6;-0.2;151;0.753735142746022;-4746.834000000276
-0.2;0.6;-0.2;152;0.75513185709984;-4733.272000000287
-0.2;0.6;-0.2;153;0.7563983341146734;-4719.366000000304
-0.2;0.6;-0.2;154;0.7577281060107234;-4705.068000000316
-0.2;0.6;-0.2;155;0.7590915845084081;-4690.234000000332
-0.2;0.6;-0.2;156;0.7604137707598921;-4674.932000000346
-0.2;0.6;-0.2;157;0.7616205386363984;-4659.568000000356
-0.2;0.6;-0.2;158;0.762913891283673;-4643.122000000376
-0.2;0.6;-0.2;159;0.7642684443463788;-4626.708000000389
-0.2;0.6;-0.2;160;0.7654959409840929;-4610.108000000403
-0.2;0.6;-0.2;161;0.7667589192407205;-4592.66800000042
-0.2;0.6;-0.2;162;0.7680034962626989;-4574.388000000436
-0.2;0.6;-0.2;163;0.7692206682611397;-4556.380000000452
-0.2;0.6;-0.2;164;0.7704696229562404;-4537.568000000468
-0.2;0.6;-0.2;165;0.7717389655199774;-4519.018000000481
-0.2;0.6;-0.2;166;0.7729772793502602;-4499.546000000498
-0.2;0.6;-0.2;167;0.7741168099643336;-4479.214000000512
-0.2;0.6;-0.2;168;0.7754023631779936;-4458.922000000524
-0.2;0.6;-0.2;169;0.776583360571589;-4437.628000000542
-0.2;0.6;-0.2;170;0.7778549826428222;-4416.190000000556
-0.2;0.6;-0.2;171;0.77917749735709;-4394.980000000569
-0.2;0.6;-0.2;172;0.7804384950054719;-4372.728000000585
-0.2;0.6;-0.2;173;0.7817284376243241;-4350.320000000601
-0.2;0.6;-0.2;174;0.7830178922277286;-4326.672000000617
-0.2;0.6;-0.2;175;0.7843323536082154;-4302.39000000063
-0.2;0.6;-0.2;176;0.7856162831240796;-4278.526000000646
-0.2;0.6;-0.2;177;0.7868224181566346;-4254.370000000661
-0.2;0.6;-0.2;178;0.7880780139287907;-4229.464000000677
-0.2;0.6;-0.2;179;0.7893878872736795;-4204.416000000691
