conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
0.7;-0.5;-0.1;251;0.8928537479790312;-23855.504000828987
0.7;-0.5;-0.1;252;0.8943048140389602;-23243.06000083068
0.7;-0.5;-0.1;253;0.895731779508822;-22625.140000832263
0.7;-0.5;-0.1;254;0.8971609876905983;-22000.33000083389
0.7;-0.5;-0.1;255;0.8986089103739932;-21371.860000835484
0.7;-0.5;-0.1;256;0.9000216823510878;-20737.906000837036
0.7;-0.5;-0.1;257;0.901436934451152;-20097.69600083851
0.7;-0.5;-0.1;258;0.902831419357789;-19452.990000839916
0.7;-0.5;-0.1;259;0.9042171517160529;-18805.376000841134
0.7;-0.5;-0.1;260;0.9055695833473575;-18150.960000842315
0.7;-0.5;-0.1;261;0.9069448271512838;-17492.97400084351
0.7;-0.5;-0.1;262;0.9082860048144659;-16830.846000844766
0.7;-0.5;-0.1;263;0.9096295459443553;-16161.96200084589
0.7;-0.5;-0.1;264;0.9109603649292995;-15489.58800084699
0.7;-0.5;-0.1;265;0.9122677306370517;-14812.740000847927
0.7;-0.5;-0.1;266;0.9135836823638338;-14130.70600084887
0.7;-0.5;-0.1;267;0.9148734102720152;-13445.148000849493
0.7;-0.5;-0.1;268;0.9161653130628777;-12753.796000849961
0.7;-0.5;-0.1;269;0.9174315228726201;-12058.846000850477
0.7;-0.5;-0.1;270;0.9186952338520423;-11358.950000851075
0.7;-0.5;-0.1;271;0.9199307327150329;-10654.172000851624
0.7;-0.5;-0.1;272;0.921160960950268;-9942.946000852176
0.7;-0.5;-0.1;273;0.9223952511649821;-9228.586000852727
0.7;-0.5;-0.1;274;0.923609564120234;-8509.906000853272
0.7;-0.5;-0.1;275;0.9247769435907613;-7787.776000853811
0.7;-0.5;-0.1;276;0.9259541659251718;-7060.984000854422
0.7;-0.5;-0.1;277;0.9271343001814171;-6331.076000855017
0.7;-0.5;-0.1;278;0.9282745882783091;-5596.032000855744
0.7;-0.5;-0.1;279;0.9294393547897234;-4856.320000856617
0.7;-0.5;-0.1;280;0.9305614457046361;-4112.774000857432
0.7;-0.5;-0.1;281;0.9316902797811245;-3366.106000858404
0.7;-0.5;-0.1;282;0.9327818018281713;-2614.174000859392
0.7;-0.5;-0.1;283;0.9338878724460317;-1858.738000860264
0.7;-0.5;-0.1;284;0.9349574634762108;-1099.9460008612723
0.7;-0.5;-0.1;285;0.9360378204975178;-337.64400086251754
0.7;-0.5;-0.1;286;0.937084218920072;430.28199913641186
0.7;-0.5;-0.1;287;0.9381200211517629;1201.1279991353429
0.7;-0.5;-0.1;288;0.9391458965746944;1975.8239991343385
0.7;-0.5;-0.1;289;0.9401594661757205;2754.6399991335593
0.7;-0.5;-0.1;290;0.9411727114020917;3536.2199991326606
0.7;-0.5;-0.1;291;0.9421693797155232;4321.6579991316175
0.7;-0.5;-0.1;292;0.9431413387047373;5111.063999130532
0.7;-0.5;-0.1;293;0.9441067097166043;5904.75999912935
0.7;-0.5;-0.1;294;0.9450558823307281;6701.295999128011
0.7;-0.5;-0.1;295;0.945991520193047;7501.473999126672
0.7;-0.5;-0.1;296;0.9469285822750337;8303.471999124833
0.7;-0.5;-0.1;297;0.9478342617410931;9109.621999122637
0.7;-0.5;-0.1;298;0.9487445947119937;9918.911999120435
0.7;-0.5;-0.1;299;0.9496348720021577;10731.061999118125
0.7;-0.5;-0.1;300;0.9505111831073669;11547.343999115466
0.7;-0.5;-0.1;301;0.9513857093330509;12367.037999112872
0.7;-0.5;-0.1;302;0.9522574975483767;13189.313999110287
0.7;-0.5;-0.1;303;0.9531092449326348;14015.075999107436
0.7;-0.5;-0.1;304;0.953946870391141;14843.99799910444
0.7;-0.5;-0.1;305;0.9547699578744852;15675.253999101358
0.7;-0.5;-0.1;306;0.9555693848390934;16509.089999097956
0.7;-0.5;-0.1;307;0.9563485032991482;17347.017999094292
0.7;-0.5;-0.1;308;0.9571399841716931;18188.015999090538
0.7;-0.5;-0.1;309;0.957916098023898;19031.511999086746
